ATLAS_NAME	ATLAS_GENRE	ATLAS_DETAILTYPE	ATLAS_PARTICULAR	1_NAME	1_GENRE	1_DETAILTYPE	1_PARTICULAR	1_LEVEL	1_SERIES	1_MAGIC_ID	2_NAME	2_GENRE	2_DETAILTYPE	2_PARTICULAR	2_LEVEL	2_SERIES	2_MAGIC_ID	3_NAME	3_GENRE	3_DETAILTYPE	3_PARTICULAR	3_LEVEL	3_SERIES	3_MAGIC_ID	4_NAME	4_GENRE	4_DETAILTYPE	4_PARTICULAR	4_LEVEL	4_SERIES	4_MAGIC_ID	5_NAME	5_GENRE	5_DETAILTYPE	5_PARTICULAR	5_LEVEL	5_SERIES	5_MAGIC_ID	6_NAME	6_GENRE	6_DETAILTYPE	6_PARTICULAR	6_LEVEL	6_SERIES	6_MAGIC_ID	DES_NAME	DES_QUALITY	DES_GENRE	DES_DETAILTYPE	DES_PARTICULAR	DES_LEVEL	DES_SERIES	DES_PIECE	DES_PIECESUM	DES_VALUES
§å phæ hoµng kim - Ngù Long ChiÕn ThÇn Qua Trôy	6	1	265	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	1	103	Khæng T­íc Th¹ch	6	1	201	8	2	102	MËt Ng©n kho¸ng	6	1	202	7		114	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39											M¶nh Ngù Long ChiÕn ThÇn Qua Trôy (6/6)	0	4	1679	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (1/6)	0	4	1680	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (2/6)	0	4	1681	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (3/6)	0	4	1682	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (4/6)	0	4	1683	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (5/6)	0	4	1684	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Ngù Long Thiªn M«n Thóc Yªu Hoµn	6	1	266	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	6	2	102	Phï Dung Th¹ch	6	1	203	5	4	108	Thiªn V­¬ng §ao ph¸p.QuyÓn 3	6	1	39				M¶nh Ngù Long Long Thiªn M«n Thóc Yªu Hoµn (6/6)	0	4	1685	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (1/6)	0	4	1686	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (2/6)	0	4	1687	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (3/6)	0	4	1688	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (4/6)	0	4	1689	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (5/6)	0	4	1690	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Ngù Long TÊn Phong Hé UyÓn	6	1	267	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				Thiªn V­¬ng §ao Ph¸p	6	1	39				Phï Dung Th¹ch	6	1	203	8	2	102	Phï Dung Th¹ch	6	1	203	7	3	98	Vâ L©m MËt TÞch	6	1	26				M¶nh Ngù Long TÊn Phong Hé UyÓn (6/6)	0	4	1691	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (1/9)	0	4	1692	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (2/9)	0	4	1693	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (3/9)	0	4	1694	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (4/9)	0	4	1695	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (5/9)	0	4	1696	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (6/9)	0	4	1697	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (7/9)	0	4	1698	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (8/9)	0	4	1699	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - Ngù Long TuyÖt MÖnh ChØ Hoµn	6	1	268	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Ngù Long TuyÖt MÖnh ChØ Hoµn (9/9)	0	4	1700	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (1/9) 	0	4	1701	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (2/9) 	0	4	1702	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (3/9) 	0	4	1703	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (4/9) 	0	4	1704	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (5/9) 	0	4	1705	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (6/9) 	0	4	1706	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (7/9) 	0	4	1707	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (8/9) 	0	4	1708	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - V« Gian û Thiªn KiÕm	6	1	269	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	5		137	HuyÒn ThiÕt kho¸ng	6	1	200	6		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian û Thiªn KiÕm (9/9) 	0	4	1709	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (1/6)	0	4	1710	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (2/6)	0	4	1711	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (3/6)	0	4	1712	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (4/6)	0	4	1713	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (5/6)	0	4	1714	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - V« Gian Thanh Phong Truy Y	6	1	270	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	DiÖt KiÕm MËt TÞch	6	1	42				HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« Gian Thanh Phong Truy Y (6/6)	0	4	1715	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (1/6)	0	4	1716	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (2/6)	0	4	1717	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (3/6)	0	4	1718	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (4/6)	0	4	1719	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (5/6)	0	4	1720	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - V« Gian PhÊt V©n Ti §¸i	6	1	271	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	DiÖt KiÕm MËt TÞch	6	1	42				M¶nh V« Gian PhÊt V©n Ty §¸i (6/6)	0	4	1721	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (1/6)	0	4	1722	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (2/6)	0	4	1723	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (3/6)	0	4	1724	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (4/6)	0	4	1725	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (5/6)	0	4	1726	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - V« Gian CÇm VËn Hé UyÓn	6	1	272	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	DiÖt KiÕm MËt TÞch	6	1	42				Phï Dung Th¹ch	6	1	203	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	7		89	Vâ L©m MËt TÞch	6	1	26				M¶nh V« Gian CÇm VËn Hé UyÓn (6/6)	0	4	1727	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (1/9)	0	4	1728	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (2/9)	0	4	1729	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (3/9)	0	4	1730	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (4/9)	0	4	1731	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (5/9)	0	4	1732	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1	273	Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (6/9)	0	4	1733	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1		Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (7/9)	0	4	1734	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1		Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (8/9)	0	4	1735	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - V« Gian B¹ch Ngäc Bµn ChØ 	6	1		Vâ L©m MËt TÞch	6	1	26																																							M¶nh V« Gian B¹ch Ngäc Ban ChØ (9/9)	0	4	1736	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (1/6)	0	4	1737	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (2/6)	0	4	1738	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (3/6)	0	4	1739	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (4/6)	0	4	1740	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (5/6)	0	4	1741	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - V« Ma Ma Ni Qu¸n	6	1	274	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	7	3	104	Phï Dung Th¹ch	6	1	203	8	4	108	Phï Dung Th¹ch	6	1	203	8	3	106	Chu Sa kho¸ng	6	1	204	8		89	Phï Dung Th¹ch	6	1	203	8	2	169	M¶nh V« Ma Ma Ni Qu¸n (6/6)	0	4	1742	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - V« Ma Tö Kh©m Cµ Sa	6	1	275	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	MËt Ng©n Kho¸ng	6	1	202	6		89	HuyÒn ThiÕt Kho¸ng	6	1	200	7		113	Phï Dung Th¹ch	6	1	203	7	3	104															M¶nh V« YÓm Tö Kh©m Cµ Sa (1/6)	0	4	1743	1	0	0	1	6	1800000000
